XM_035966105.1	LOC606413
NM_001112288.2	LOC606413
NM_001384191.1	LOC100382622
NR_148461.1	LOC100273046
NR_161182.1	LOC103650160
NM_001367571.1	LOC100216952
NM_001147628.1	LOC100273183
XR_002268361.1	LOC103650162
NM_001138121.1	LOC100192940
XR_004856879.1	LOC100193175
NR_159659.1	LOC100193175
XM_035965641.1	LOC100193175
NM_001367016.1	LOC100193175
NM_001138954.1	LOC100193876
XR_004857144.1	LOC100192913
XR_004857145.1	LOC100192913
XR_004857146.1	LOC100192913
XM_020549460.3	LOC100192913
XM_020549461.2	LOC100192913
XM_020549462.3	LOC100192913
XM_035966571.1	LOC118476797
NR_163821.1	LOC103650163
XM_008675808.4	LOC103650164
NM_001158264.2	LOC100285371
NM_001137045.1	LOC100191616
XR_004857150.1	LOC103650165
XR_004857148.1	LOC103650165
XR_004857147.1	LOC103650165
XR_002268008.3	LOC103650165
XR_004857149.1	LOC103650165
XM_020550228.3	LOC103650165
XR_004857154.1	LOC103650168
XR_004857151.1	LOC103650168
XR_004857152.1	LOC103650168
XR_563961.4	LOC103650168
XR_004857153.1	LOC103650168
XR_563962.4	LOC103650168
XM_008675809.4	LOC103650168
XM_035966225.1	LOC103650168
NM_001254870.1	LOC100856989
XR_004857155.1	LOC100381369
XR_002750289.2	LOC100381369
XR_002268010.3	LOC100381369
XR_002750288.2	LOC100381369
XR_002750287.2	LOC100381369
XM_020549797.3	LOC100285737
XM_035965926.1	LOC100285737
XM_035965924.1	LOC100285737
XM_035965925.1	LOC100285737
XM_035965927.1	LOC100285737
XM_020549798.3	LOC100285737
NM_001158628.1	LOC100285737
XR_004857156.1	LOC118476667
XM_023301974.2	LOC103651985
XM_008677648.3	LOC103651985
XM_008675813.4	LOC103650170
NM_001291616.1	LOC100276849
NM_001320200.1	LOC100275611
XM_020549950.3	LOC100384248
XM_020549951.2	LOC100384248
NM_001322022.1	LOC100384248
NM_001137348.1	LOC100191924
XM_008677650.3	LOC103651988
XR_002268364.1	LOC109945144
XR_002750290.1	LOC111591131
XR_004857443.1	LOC111591202
XR_002268011.2	LOC103650173
XM_008675814.2	LOC103650174
XM_020550795.1	LOC109945018
XM_020550229.1	LOC103650176
XM_008675815.4	LOC103650176
XM_008674919.2	LOC100382499
NM_001175236.1	LOC100382499
XM_008675816.3	LOC103650178
XM_035966227.1	LOC103650178
XM_035966229.1	LOC103650178
XM_035966228.1	LOC103650178
XM_035966226.1	LOC103650178
XR_004857157.1	LOC118476668
XM_008673888.3	LOC100193101
NM_001138264.1	LOC100193101
XM_008673914.4	LOC100193551
XM_008673915.4	LOC100193551
NM_001138662.1	LOC100193551
XR_002268365.1	LOC109945164
XM_008675817.3	LOC103650180
XM_020550230.3	LOC103650180
XM_020550991.1	LOC103650181
XR_002750347.1	LOC111591180
NR_158555.1	LOC100193082
NR_157407.1	LOC114818273
XM_008675824.3	LOC103650186
XR_002268366.1	LOC109945181
XR_002268012.3	LOC109944822
XM_008675825.3	LOC103650187
XR_563973.4	LOC103650188
XR_563976.4	LOC103650188
XR_002268013.3	LOC103650188
XR_002268014.3	LOC103650188
XR_004857158.1	LOC103650188
XR_563977.3	LOC103650189
XM_023302118.1	LOC103650189
NM_001148338.1	LOC100273948
XM_008675827.4	LOC103650190
NM_001112362.1	opr6
XR_002268016.1	LOC109944823
XR_004857474.1	LOC111591238
XR_564745.3	LOC103651431
XM_023301937.2	LOC103650196
NM_001347051.1	LOC103650196
XR_563982.3	LOC103650197
XM_035966230.1	LOC118476669
NM_001158885.2	LOC100285997
XR_004857159.1	LOC118476670
XR_002268369.3	LOC103650198
XR_002268368.2	LOC103650198
XR_563983.3	LOC103650198
XR_004857160.1	LOC103650198
XR_002268017.3	LOC103650200
NM_001165679.1	LOC100304234
XM_035966231.1	LOC118476671
XR_002267890.3	LOC100383178
NM_001175843.1	LOC100383178
XM_008674764.3	LOC100284893
XM_008674763.4	LOC100284893
NM_001157788.2	LOC100284893
XR_004857490.1	LOC111591284
XR_002268370.2	LOC103650202
XR_004857161.1	LOC103650202
XR_563990.1	LOC103650206
XM_035966232.1	LOC118476672
XR_002268022.3	LOC103652011
XR_004857162.1	LOC103652011
XR_004857164.1	LOC103652011
XR_002268021.3	LOC103652011
XR_004857163.1	LOC103652011
XR_004857165.1	LOC103652011
XM_020550233.3	LOC103652011
XM_035966234.1	LOC103652011
XM_020550234.2	LOC103652011
XM_020550232.2	LOC103652011
XM_035966233.1	LOC103652011
XR_004857166.1	LOC103650209
XR_002268024.2	LOC103650209
XR_563992.4	LOC103650210
XR_002268371.3	LOC103650213
NR_146070.1	LOC100275121
NM_001366797.1	LOC100382572
NR_164640.1	LOC103652012
XR_002268372.3	LOC103650218
XM_020551082.3	LOC103652014
XM_008675838.3	LOC103650219
XM_020551083.1	LOC100279658
NM_001158041.2	LOC100285147
XM_020549789.1	LOC100285147
XM_020549790.1	LOC100285147
XM_020551084.2	LOC103650220
XR_563999.1	LOC103650221
XR_564001.2	LOC103650223
XM_008675839.1	LOC103650223
NM_001156409.1	LOC100283509
NM_001176509.1	LOC100383881
XM_008677675.4	LOC103652016
XM_020551085.3	LOC103650224
XM_020551086.3	LOC103650224
XM_008675840.3	LOC103650224
XR_002268373.2	LOC109939367
XR_564002.1	LOC103650225
NM_001143468.1	LOC100217099
XM_023302119.1	LOC109945240
NM_001176159.1	LOC100383511
XM_008675841.3	LOC103650226
XR_004857167.1	LOC103650229
XR_564004.3	LOC103650229
NM_001177060.1	LOC100384545
XM_035966572.1	LOC118476799
XM_035966573.1	LOC118476800
XM_008677678.2	LOC103652020
XM_020550807.1	LOC109945029
NM_001147483.1	LOC100273034
XM_008675846.3	LOC103650234
XM_008673885.3	LOC100193023
NM_001138191.1	LOC100193023
XM_035966574.1	LOC118476801
XR_004856917.1	LOC100278891
XR_002267840.3	LOC100278891
XR_004856918.1	LOC100278891
XR_563465.4	LOC100278891
XM_008674450.4	LOC100278891
XM_020549659.3	LOC100278891
XM_035965801.1	LOC100278891
NM_001152020.1	LOC100278891
NM_001156413.1	LOC100283513
XM_008677688.1	LOC103652030
XR_004857168.1	LOC103650238
XM_023302120.1	LOC103650238
XM_035966236.1	LOC103650238
XR_004857475.1	LOC111591240
XR_004857169.1	LOC118476674
XM_035966237.1	LOC103652033
XR_004856888.1	LOC100216683
XM_035965674.1	LOC100216683
XM_035965675.1	LOC100216683
NM_001360079.1	LOC100216683
XR_004857171.1	LOC100280078
XR_004857170.1	LOC100280078
XM_008675855.4	LOC100280078
XM_020550239.2	LOC103643041
XM_020550237.2	LOC103643041
XM_020550238.2	LOC103643041
XM_020550240.2	LOC103643041
XM_008674908.2	LOC100382409
NM_001175153.1	LOC100382409
XM_035965950.1	LOC100382409
XR_002750348.2	LOC111591181
XR_004857172.1	LOC118476675
XM_020549643.3	LOC100278030
XM_020549642.3	LOC100278030
XM_023301863.2	LOC100278030
NM_001151441.1	LOC100278030
XR_564010.2	LOC103650242
XR_002268374.2	LOC103650243
XM_020551089.1	LOC109945243
XM_020551090.1	LOC109945244
XM_023302085.1	LOC111591159
XM_020550816.2	LOC103650244
XM_035966238.1	LOC118476677
NM_001148122.3	LOC100273711
NM_001176906.1	LOC100384359
XR_002268027.3	LOC103650246
XR_002268026.3	LOC103650246
XR_004857173.1	LOC118476678
XM_020550833.3	LOC103652087
XM_035966239.1	LOC118476679
XR_002750292.1	LOC103652088
XR_002750291.1	LOC103652088
XM_008675954.2	LOC103650368
NR_161337.1	LOC103650371
XM_020549531.2	LOC100217119
XM_008674073.2	LOC100217119
NM_001143487.1	LOC100217119
XM_008675956.4	LOC103650372
NM_001310458.1	LOC100193803
XR_002268375.2	LOC109945246
NM_001364036.1	LOC100277161
XR_564116.2	LOC103650373
XR_002268029.1	LOC109944825
NM_001148625.2	LOC100274261
XM_008675958.2	LOC103650376
XM_008675959.3	LOC103650376
XM_008675960.3	LOC103650376
XR_002268376.1	LOC103650377
XM_035966240.1	LOC103652093
XM_008675961.2	LOC103650380
NM_001111734.1	LOC542101
XR_002750293.2	LOC103650381
XM_023301976.1	LOC103650381
XM_023301975.2	LOC103650381
XR_004857174.1	LOC118476680
NM_001174593.1	LOC100381796
XM_020550821.3	LOC103650383
XM_008675967.4	LOC103650384
XR_002268377.2	LOC103650385
NM_001175648.1	LOC100382964
XM_020551094.1	LOC109945247
XM_020550823.1	LOC109945042
NM_001174211.1	LOC100381343
NM_001143578.1	LOC100217222
XM_008675971.2	LOC103650393
NR_121099.1	MIR166l
NM_001176392.1	LOC100383757
XM_008677751.1	LOC103652102
XR_564125.2	LOC103650395
NM_001359435.1	LOC100194235
XM_008673989.3	LOC100194235
NM_001138101.2	LOC100192917
XM_008675973.4	LOC103650398
NM_001363841.1	LOC100303947
XM_008675974.3	LOC100275442
NM_001176368.1	LOC100383731
XR_564128.3	LOC103650399
XM_023302088.2	LOC103652103
XM_020549583.1	LOC100273809
XM_008674241.3	LOC100273809
NM_001148210.1	LOC100273809
XR_564131.3	LOC103650402
XR_002268379.1	LOC103650401
NM_001150017.2	LOC100276166
XR_002268030.2	LOC103650404
NM_001366961.1	LOC100283303
XM_008675975.4	LOC103650405
XR_004856903.1	LOC100273544
XR_004856907.1	LOC100273544
XR_004856902.1	LOC100273544
XR_004856901.1	LOC100273544
XR_004856906.1	LOC100273544
XR_002267805.3	LOC100273544
XR_004856905.1	LOC100273544
XR_004856904.1	LOC100273544
XM_020549576.3	LOC100273544
XM_020549577.3	LOC100273544
XM_020549575.3	LOC100273544
NM_001320084.1	LOC100273544
XM_020551097.2	LOC109945248
XM_008675976.4	LOC103650408
XR_004857481.1	LOC111591255
NM_001360114.1	LOC100272797
XR_002268031.3	LOC103650409
XM_020550827.2	LOC103652107
NM_001147634.1	LOC100273190
XM_020549753.2	LOC100283572
XM_020549752.2	LOC100283572
XM_023301889.1	LOC100283572
XM_035965872.1	LOC100283572
XM_035965873.1	LOC100283572
XM_020549755.3	LOC100283572
XM_035965874.1	LOC100283572
XM_035965868.1	LOC100283572
XM_035965870.1	LOC100283572
XM_035965871.1	LOC100283572
XM_035965869.1	LOC100283572
XM_020549754.3	LOC100283572
NM_001156472.2	LOC100283572
NM_001367299.1	LOC100277793
NM_001320489.1	LOC100280013
NM_001156530.1	LOC100283629
XM_035966242.1	LOC100279087
XM_008675982.3	LOC100279087
XM_008675986.3	LOC100279087
XM_008675988.3	LOC100279087
XM_008675987.3	LOC100279087
XM_008675984.3	LOC100279087
XM_008675981.3	LOC100279087
XM_020550242.3	LOC100279087
XM_008675979.4	LOC100279087
XM_008675989.3	LOC103650413
XR_564137.4	LOC103650412
XM_008675990.3	LOC103650414
XM_008677759.2	LOC103652110
XR_004857175.1	LOC118476681
NM_001152555.1	LOC100279558
XM_008673902.3	LOC100193153
XM_035965639.1	LOC100193153
XM_020549470.2	LOC100193153
XM_023301824.2	LOC100193153
XM_035965640.1	LOC100193153
XM_020549468.3	LOC100193153
XM_020549471.3	LOC100193153
XM_020549472.3	LOC100193153
XM_020549467.3	LOC100193153
NM_001358658.1	LOC100193153
XM_020550828.1	LOC103652111
XM_020550829.1	LOC103652113
NM_001195994.1	LOC100501212
XR_564141.2	LOC103650418
XR_002268380.1	LOC103650418
XM_008675991.2	LOC103650419
XR_002268381.1	LOC109945249
XM_035966243.1	LOC103650420
XM_035966245.1	LOC109944827
XM_035966244.1	LOC109944827
XM_035966246.1	LOC109944827
XM_020550243.2	LOC109944827
XM_020549501.3	LOC100194228
XM_008673981.4	LOC100194228
XM_008673983.4	LOC100194228
XM_035965664.1	LOC100194228
XM_035965666.1	LOC100194228
XM_008673984.4	LOC100194228
XM_035965665.1	LOC100194228
NM_001279806.2	LOC100194228
XM_008675994.4	LOC103650422
XM_035966575.1	LOC118476803
XM_035966248.1	LOC118476682
XR_002268382.1	LOC109945251
XM_008675998.4	LOC103650429
XM_035966249.1	LOC103650430
XM_008676000.3	LOC103650432
XM_023301977.2	LOC103650432
XR_002268383.1	LOC109945253
XR_564148.4	LOC103650433
NM_001362537.1	LOC103650434
NM_001176751.1	LOC100384174
XR_564149.3	LOC103650435
NM_001174651.1	LOC100381865
NM_001367263.1	LOC103650436
XM_023302145.1	LOC111589232
XM_020550837.1	LOC103652122
XM_008676006.4	LOC103650437
XM_008676005.4	LOC103650437
XM_008676007.4	LOC103650437
XM_020550249.3	LOC103650437
XM_020550251.2	LOC103650437
XM_020550248.3	LOC103650437
XM_035966250.1	LOC103650437
XM_020550250.2	LOC103650437
XM_020551100.1	LOC109945255
NM_001152040.1	LOC100278920
XM_020551101.2	LOC103652086
XM_023302121.2	LOC103652086
XM_020551102.3	LOC103652086
XM_035966251.1	LOC103650355
NM_001138370.1	LOC100193217
XM_020550252.2	LOC103650352
XM_035966254.1	LOC103650352
XM_008675946.3	LOC103650352
XM_008675948.3	LOC103650352
XM_035966253.1	LOC103650352
XM_035966252.1	LOC103650352
XM_008675945.3	LOC103650352
XM_008675947.3	LOC103650352
XM_008675949.3	LOC103650352
NM_001346826.1	LOC103650348
XM_008675942.4	LOC103650349
XM_020551103.3	LOC109945256
XM_008675938.3	LOC103650346
XR_002268386.1	LOC109945257
XR_564098.2	LOC103650344
XM_008673855.3	LOC100192709
XM_008673854.3	LOC100192709
NM_001137911.2	LOC100192709
XR_002268387.1	LOC103650342
XR_002268388.1	LOC103652080
NM_001136695.1	LOC100191261
XM_008675934.2	LOC103650338
NM_001374176.1	LOC103650339
XR_564092.2	LOC103650337
XR_564093.2	LOC103650337
XM_020550841.1	LOC103652077
XM_020550254.2	LOC103650335
NM_001374015.1	LOC100277583
XM_008675928.2	LOC103650334
XM_020551104.1	LOC103650334
XM_020551105.2	LOC100502082
XR_002268389.3	LOC109945259
XM_008675927.2	LOC103650331
XR_002750349.2	LOC111591182
XM_023302122.1	LOC111591182
XM_020551106.2	LOC109945260
NR_159973.1	LOC100276054
XM_008675926.2	LOC103650330
XM_020550255.3	LOC103650329
XM_008675925.4	LOC103650329
NR_121136.1	MIR169m
XM_008674048.3	LOC100216885
XM_008674047.4	LOC100216885
NM_001143272.1	LOC100216885
XM_023302089.1	LOC109945261
XM_020550846.2	LOC109945057
XM_008675924.3	LOC103650325
XM_035966255.1	LOC103650325
XM_008675922.3	LOC103650325
XM_008675923.3	LOC103650325
XR_002268390.1	LOC103650324
XM_008675920.3	LOC103650323
XM_020550025.2	LOC103650321
XM_020550026.2	LOC103650321
XM_020550023.2	LOC103650321
XM_035966061.1	LOC103650321
XM_020550015.2	LOC103650321
XM_020550017.2	LOC103650321
XM_035966062.1	LOC103650321
XM_035966054.1	LOC103650321
XM_035966055.1	LOC103650321
XM_035966056.1	LOC103650321
XM_035966052.1	LOC103650321
XM_035966057.1	LOC103650321
XM_035966060.1	LOC103650321
XM_020550021.2	LOC103650321
XM_020550018.2	LOC103650321
XM_035966058.1	LOC103650321
XM_020550019.2	LOC103650321
XM_035966059.1	LOC103650321
XM_020550020.2	LOC103650321
XM_020550022.2	LOC103650321
XM_035966053.1	LOC103650321
XM_020550016.2	LOC103650321
XM_035966051.1	LOC103650321
XM_020550024.2	LOC103650321
XM_035966063.1	LOC103650321
NM_001346896.1	LOC103650321
XR_002268391.1	LOC103650322
NM_001368680.1	LOC103652066
NM_001320083.1	LOC100273539
NM_001150618.2	LOC100276924
NM_001144014.1	LOC100240688
XR_004857176.1	LOC103650318
XR_564068.3	LOC103650318
XR_564066.3	LOC103650316
NM_001364714.1	LOC103652061
XM_008675918.1	LOC103650315
NM_001148815.2	LOC100274456
NM_001371893.1	LOC100283028
NM_001112527.1	lox12
XR_002750294.2	LOC103650312
XR_004857177.1	LOC103650312
XR_564063.3	LOC103650311
XR_564053.4	LOC103650307
XR_004857178.1	LOC103650307
XM_008675913.4	LOC103650306
XM_008675912.4	LOC103650306
XM_008675910.4	LOC103650306
NM_001323633.1	LOC100502231
NM_001153584.1	LOC100280666
NM_001146794.1	LOC100272309
NM_001159257.2	LOC100286370
NM_001154778.2	LOC100281858
XM_020550260.1	LOC103650305
XM_020550259.1	LOC103650305
XR_002268392.2	LOC109945262
NM_001151560.1	LOC100278211
XM_020549645.1	LOC100278211
XM_008675909.4	LOC103650303
NR_159665.1	LOC100193324
NR_160404.1	LOC100193324
NM_001367023.1	LOC100193324
XM_008675906.3	LOC103650301
XM_008675907.4	LOC103650301
XM_035966256.1	LOC103650301
XM_035966257.1	LOC103650301
NM_001139195.1	LOC100194144
XM_008675905.3	LOC103650300
XM_008675904.3	LOC103650299
XM_020551108.2	LOC103650297
XM_020551109.2	LOC109945263
XR_002268048.3	LOC103650294
XR_002268051.3	LOC103650294
XR_002268049.3	LOC103650294
XR_002268050.3	LOC103650294
XM_008675900.3	LOC103650293
XR_002268393.2	LOC109945264
NM_001138605.2	LOC100193491
NM_001112102.1	LOC542562
XR_564041.3	LOC103650288
XM_020550262.1	LOC103650289
NM_001137298.1	LOC100191874
XR_004857461.1	LOC111591222
XR_004857462.1	LOC111591223
XM_008674160.4	LOC100272937
XM_008674161.4	LOC100272937
NM_001147389.1	LOC100272937
XM_020551110.1	LOC109945266
XM_020550264.2	LOC103650282
XM_035966260.1	LOC103650282
XM_035966261.1	LOC103650282
XM_020550266.3	LOC103650282
XM_035966258.1	LOC103650282
XM_008675891.3	LOC103650282
XM_035966259.1	LOC103650282
XM_008675893.4	LOC103650282
NR_163429.1	LOC103650281
NR_163435.1	LOC103652051
NR_161463.1	LOC100277847
NM_001158745.1	LOC100285855
XR_004856887.1	LOC100193587
XR_002750228.2	LOC100193587
XR_002750229.2	LOC100193587
XM_023301826.2	LOC100193587
NM_001245914.1	LOC100193587
XR_002268055.3	LOC103650276
XR_002268054.3	LOC103650276
XM_008675885.2	LOC103650276
XM_035966262.1	LOC109945068
XM_035965648.1	LOC100193531
NM_001366963.1	LOC100193531
XM_008675884.4	LOC103650275
NM_001196365.1	LOC100501690
XR_004857179.1	LOC118476683
XM_035966576.1	LOC103652044
XM_020550177.2	LOC109944808
XM_008675882.3	LOC103650272
XR_004856890.1	LOC100217121
XM_035965703.1	LOC100217121
NM_001143489.1	LOC100217121
XM_035966263.1	LOC109945267
NM_001111704.2	mbd105
XM_020550267.3	LOC103652042
XR_564034.1	LOC103650271
XM_008675880.4	LOC103650270
XM_020550268.3	LOC103650269
NR_157348.1	LOC100274982
NR_157349.1	LOC100274982
XM_008675877.4	LOC103650268
NM_001150845.1	LOC100277210
XM_008675876.4	LOC103650267
NM_001366764.1	LOC100382049
XM_035965948.1	LOC100382049
XM_035965947.1	LOC100382049
XM_008675875.3	LOC103650266
NM_001154055.3	LOC100281136
XM_035966264.1	LOC109945076
XM_020551112.1	LOC109945269
XM_023301887.2	LOC100282366
NM_001313847.2	LOC100282366
XM_035966265.1	LOC118476684
XM_008675863.2	LOC103650262
XM_008675869.3	LOC103650263
XM_008675864.4	LOC103650263
XM_008675870.4	LOC103650263
XM_008675866.3	LOC103650263
XM_035966266.1	LOC103650264
XM_020550866.3	LOC103650264
XM_008675862.4	LOC103650261
XR_002268058.2	LOC103650260
XM_008675860.3	LOC103650260
NM_001139047.2	LOC100276115
XR_002268395.2	LOC103650259
XR_002268394.2	LOC103650259
NM_001158383.2	LOC100285491
XR_002268397.2	LOC103631981
NM_001329551.1	LOC103650257
XM_020551113.1	LOC103650256
XM_020551114.1	LOC103650255
NM_001346674.1	LOC103650254
XM_023302123.1	LOC103650252
XR_564022.3	LOC103650250
XM_020551115.2	LOC103650249
XM_035966267.1	LOC118476685
NM_001359661.1	LOC100272591
XR_564020.2	LOC103650247
NM_001196135.1	LOC100501413
XM_020549663.2	LOC100279201
NM_001152225.1	LOC100279201
XM_020550868.3	LOC103650438
XM_020551117.1	LOC109945271
XM_020551116.2	LOC109945271
NM_001158040.2	LOC100285146
XM_008677771.3	LOC103652124
XM_020550270.3	LOC103652124
XR_004857180.1	LOC103650443
XM_035966268.1	LOC103650443
XM_035966271.1	LOC103650443
XM_035966273.1	LOC103650443
XM_035966272.1	LOC103650443
XM_035966270.1	LOC103650443
XM_035966269.1	LOC103650443
XM_020550271.2	LOC103650443
XR_004857181.1	LOC103650446
XM_035966274.1	LOC103650446
XM_008676017.3	LOC103650446
XM_020550273.2	LOC103650446
XM_020550272.2	LOC103650446
XR_002268059.3	LOC103650447
XM_008676024.3	LOC103650447
XM_008676028.3	LOC103650447
XM_020550274.2	LOC103650447
XM_008676027.4	LOC103650447
XM_020550276.3	LOC103650447
XM_008676025.4	LOC103650447
XM_035966275.1	LOC103650447
XM_008676026.3	LOC103650447
XM_020550275.2	LOC103650447
XM_023302092.1	LOC111591162
XM_020550278.3	LOC103650450
XM_035966277.1	LOC103650450
NM_001366118.1	LOC100280101
XM_035965810.1	LOC100280101
NM_001152799.2	LOC100279846
XM_008676041.4	LOC103650455
XM_008676038.4	LOC103650455
XM_008676040.3	LOC103650455
XM_035966279.1	LOC103650455
XM_008676039.3	LOC103650455
XM_008676042.4	LOC103650455
XM_035966278.1	LOC103650455
XM_008676043.3	LOC103650455
XM_008676047.3	LOC103650456
XM_008676046.4	LOC103650456
XM_008676048.4	LOC103650456
NM_001175744.1	LOC100383071
NM_001322812.1	LOC100381451
XM_008676049.4	LOC103650457
NM_001149211.1	LOC100274980
NM_001157853.2	LOC100284958
XM_008676051.4	LOC103650459
XM_008676052.4	LOC103650460
XM_035966280.1	LOC118476686
NR_145321.1	LOC100216866
NM_001151141.2	LOC100277629
XR_002268398.1	LOC109945273
NM_001137822.1	LOC100192607
XM_008676053.4	LOC103650462
XM_020551119.3	LOC103650462
XM_008675132.3	LOC100502244
XM_035966281.1	LOC100502244
XM_035966284.1	LOC100502244
XM_035966282.1	LOC100502244
XM_008675134.3	LOC100502244
XM_035966283.1	LOC100502244
XM_008674918.3	LOC100382497
NM_001175234.1	LOC100382497
NM_001364616.1	LOC100278229
XM_035965617.1	LOC100191630
NM_001137059.1	LOC100191630
NM_001156321.1	LOC100283420
XM_008676055.4	LOC103650464
NM_001157340.2	LOC100284445
XM_035966285.1	LOC118476687
XM_008674893.4	LOC100382051
NM_001174816.1	LOC100382051
XM_035965864.1	LOC100283562
XM_035965865.1	LOC100283562
XM_035965866.1	LOC100283562
XM_008674693.4	LOC100283562
XM_008674692.4	LOC100283562
XM_035965867.1	LOC100283562
XM_008674695.4	LOC100283562
NM_001364410.1	LOC100283562
XM_035966286.1	LOC118476688
XM_008676056.4	LOC103650465
XM_020550872.1	LOC103652139
XM_008676057.3	LOC103650468
NM_001146843.1	LOC100272360
NM_001371982.1	LOC100284259
XR_564162.3	LOC103650469
NM_001138108.1	LOC100192924
XM_008676058.2	LOC103650470
XM_008676059.3	LOC103650470
XM_020550281.3	LOC103650470
XM_020550280.3	LOC103650470
XM_035966288.1	LOC103650470
XM_035966287.1	LOC103650470
XM_020550282.2	LOC103650470
XM_035966289.1	LOC103650470
XM_020550874.2	LOC103652143
XM_008676060.2	LOC103650471
XM_023302093.1	LOC103652144
XR_002268399.1	LOC103650473
NM_001367300.1	LOC100277930
NM_001153322.2	LOC100280399
XR_564166.1	LOC103650475
XR_564167.3	LOC103650476
NM_001357658.1	LOC111347723
NR_157308.1	LOC112679201
NR_121035.1	MIR167a
NR_157307.1	LOC100381792
NR_121080.1	MIR167g
XM_023302094.2	LOC103650478
XM_008676064.3	LOC103650479
XM_020550283.3	LOC103650480
XM_020550284.3	LOC103650480
XM_023301841.2	LOC100272971
XM_023301844.2	LOC100272971
XM_023301842.2	LOC100272971
XM_023301843.2	LOC100272971
NM_001352565.1	LOC100272971
XM_023301835.2	LOC100217281
NM_001143632.1	LOC100217281
NM_001317372.1	LOC100216775
XM_035966577.1	LOC103652148
XR_004857182.1	LOC103650483
XR_002268060.3	LOC103650483
XM_020550285.2	LOC103650483
XM_020550286.3	LOC103650483
XM_020550289.3	LOC103650483
XM_020550288.2	LOC103650483
XM_020550287.3	LOC103650483
NM_001111543.2	LOC541875
NM_001138600.1	LOC100193485
XM_035965647.1	LOC100193485
NR_151533.1	LOC100304413
NR_165388.1	LOC116485201
NR_165387.1	LOC103652149
NM_001158769.1	LOC100285879
XM_023301983.1	LOC103652151
XM_008676076.4	LOC103650488
XM_008676075.4	LOC103650488
NM_001147964.1	LOC100273546
NM_001175067.1	LOC100277791
NM_001148944.2	LOC100274591
XR_564177.4	LOC103650489
XM_008674021.3	LOC100216669
XM_008674023.3	LOC100216669
XM_008674024.3	LOC100216669
XM_008674025.3	LOC100216669
XM_035965673.1	LOC100216669
NM_001143078.1	LOC100216669
XM_008676077.4	LOC103650490
XM_008676078.3	LOC103650490
XM_008674004.3	LOC100194364
XM_020549505.3	LOC100194364
NM_001139399.1	LOC100194364
XR_004857184.1	LOC103650491
XR_004857185.1	LOC103650491
XR_004857186.1	LOC103650491
XR_004857183.1	LOC103650491
NM_001143162.2	LOC100216762
XM_008674264.4	LOC100273918
XM_008674265.4	LOC100273918
NM_001148310.1	LOC100273918
XM_008676079.3	LOC103650492
XM_008676080.4	LOC103650493
XM_020550882.1	LOC109945085
XM_020551121.3	LOC103650494
NM_001196015.2	LOC100501240
NR_156187.1	LOC100275222
XM_008676081.2	LOC103650495
XM_008676082.3	LOC103650495
XM_020550291.2	LOC109944831
XR_564181.3	LOC103650496
XM_035966290.1	LOC118476690
XM_008676083.4	LOC103650497
NM_001148922.2	LOC100274567
XR_564182.2	LOC103650498
XM_008676086.3	LOC103650499
NM_001175907.1	LOC100383246
XM_008676087.3	LOC103650501
XM_035966291.1	LOC118476691
XM_008674909.4	LOC100382414
NM_001175157.2	LOC100382414
NM_001157325.2	LOC100284430
XM_008674498.3	LOC100279854
NM_001152807.1	LOC100279854
XM_020550885.1	LOC109945089
XM_020550886.1	LOC103652157
XR_002268400.2	LOC103650502
NM_001136910.2	LOC100191478
NR_158595.1	LOC100273335
XR_002268401.2	LOC109945275
XM_008674488.3	LOC100279576
NM_001152573.1	LOC100279576
XM_020549670.3	LOC100279278
NM_001152299.1	LOC100279278
XM_008673838.4	LOC100192026
XM_008673837.3	LOC100192026
NM_001137449.1	LOC100192026
XR_002268061.2	LOC109944832
XM_020550292.2	LOC109944832
NM_001175983.1	LOC100383325
XM_020550293.2	LOC103652160
XM_035966297.1	LOC103652160
XM_035966302.1	LOC103652160
XM_035966296.1	LOC103652160
XM_035966303.1	LOC103652160
XM_035966293.1	LOC103652160
XM_035966299.1	LOC103652160
XM_035966295.1	LOC103652160
XM_008677799.3	LOC103652160
XM_035966294.1	LOC103652160
XM_035966298.1	LOC103652160
XM_020550294.2	LOC103652160
XM_035966292.1	LOC103652160
XM_023301985.1	LOC103652160
XM_020550296.3	LOC103652160
XM_035966300.1	LOC103652160
XM_035966304.1	LOC103652160
XM_035966301.1	LOC103652160
XM_020550299.2	LOC103652160
XM_020551122.1	LOC109945276
XR_004857187.1	LOC118476692
NM_001150985.1	LOC100277421
XR_004857188.1	LOC109945277
XM_008676090.4	LOC103650508
XM_008676089.4	LOC103650508
XM_008676091.4	LOC103650509
XM_020550888.1	LOC103650511
XR_002268063.1	LOC103650510
NM_001149623.2	LOC100275572
XR_564194.4	LOC103650512
XR_002268403.2	LOC109945279
XR_002268402.2	LOC109945278
NR_161404.1	LOC103650513
NR_161405.1	LOC103650514
XM_020550301.2	LOC109944834
XM_020550302.2	LOC109944834
XR_002268064.1	LOC103650515
XR_002268404.3	LOC103652166
XM_008676094.4	LOC103650516
XM_020550303.3	LOC100194157
XM_008676095.4	LOC103650517
XM_008676096.4	LOC103650517
NM_001150605.2	LOC100276908
XM_008675836.4	LOC103650216
NM_001320293.1	LOC100276878
XM_020550304.1	LOC109944836
XR_002750295.2	LOC103650521
XR_002750296.2	LOC103650521
XR_564197.4	LOC103650521
XM_008676100.3	LOC103650522
XM_023302124.1	LOC103652169
